"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-15","5.59",",,W"," 2031",",,X","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","42",",,0","16.1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-16","8.72",",,W"," 1308",",,X","0.08",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","43",",,0","25.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-17","9.62",",,W"," 1527",",,X","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0","40",",,0","17.0",",,X",,,,,,,,,"    1",",,0",,,"    1",",,W",,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-18","10.96",",,W"," 1551",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0","38",",,0","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-19","12.08",",,W"," 1155",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0","37",",,0","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-20","6.49",",,W"," 1818",",,X","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0","37",",,0","19.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-21","11.41",",,W"," 1705",",,X","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0","45",",,0","21.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-22","6.71",",,W"," 0131",",,X","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0","42",",,0","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-23","5.82",",,W"," 1346",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","40",",,0","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-24","6.71",",,W"," 1859",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"68",",,0","42",",,0","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-25","9.62",",,W"," 2358",",,X","0.62",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0","45",",,0","21.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-26","12.53",",,W"," 0211",",,X","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0","42",",,0","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-27","4.92",",,W"," 2359",",,X","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0","43",",,0","13.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-28","11.86",",,W"," 2356",",,X","0.47",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0","46",",,0","21.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-29","15.21",",,W"," 0521",",,X","0.92",",,0,2400","0.0",",,0","0.0",",,0",,,"50",",,0","40",",,0","28.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-30","10.51",",,W"," 1502",",,X","0.23",",,0,2400","0.0",",,0","0.0",",,0",,,"48",",,0","38",",,0","14.1",",,Z","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-31","4.92",",,W"," 1739",",,X","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0","37",",,0","17.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-01","9.62",",,W"," 1408",",,X","0.04",",,0,2400","0.0",",,0","0.0",",,0",,,"50",",,0","40",",,0","21.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-02","16.78",",,W"," 1259",",,X","0.75",",,0,2400","0.0",",,0","0.0",",,0",,,"50",",,0","37",",,0","36.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-03","12.53",",,W"," 0039",",,X","0.17",",,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0","37",",,0","25.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-04","10.74",",,W"," 1516",",,X","0.11",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0","40",",,0","25.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-05","8.50",",,W"," 1941",",,X","0.10",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0","39",",,0","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-06","14.54",",,W"," 0857",",,X","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0","41",",,0","21.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-07","10.07",",,W"," 2259",",,X","0.15",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0","43",",,0","17.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-08","15.43",",,W"," 0139",",,X","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"50",",,0","39",",,0","28.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-09","8.72",",,W"," 0145",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0","38",",,0","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-10","14.99",",,W"," 0918",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","34",",,0","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-11","8.95",",,W"," 1630",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0","44",",,0","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-12","5.82",",,W"," 0215",",,X","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0","47",",,0","21.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-13","9.40",",,W"," 1425",",,X","0.16",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","42",",,0","17.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-14","7.38",",,W"," 1510",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0","39",",,0","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-15","6.26",",,W"," 1219",",,X","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0","42",",,0","17.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-16","5.82",",,W"," 0038",",,X","0.03",",,0,2400","0.0",",,0","0.0",",,0",,,"66",",,0","45",",,0","16.1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-17","4.03",",,W"," 1524",",,X","0.25",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0","50",",,0","12.1",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-18","3.80",",,W"," 1654",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"70",",,0","46",",,0","8.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-19","6.49",",,W"," 1400",",,X","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0","50",",,0","14.1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-20","6.93",",,W"," 1702",",,X","0.06",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0","47",",,0","17.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,W",,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-21","4.47",",,W"," 1533",",,X","0.87",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0","43",",,0","12.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-22","3.13",",,W"," 2220",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0","42",",,0","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-23","8.72",",,W"," 2324",",,X","0.05",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0","44",",,0","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-24","13.42",",,W"," 1014",",,X","0.08",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0","43",",,0","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-25","5.14",",,W"," 0038",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0","40",",,0","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-26","7.16",",,W"," 0818",",,X","0.18",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","48",",,0","21.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-27","10.29",",,W"," 0158",",,X","0.29",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0","44",",,0","25.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-28","10.29",",,W"," 1306",",,X","0.13",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0","43",",,0","17.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-29","6.71",",,W"," 1513",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0","43",",,0","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-30","10.51",",,W"," 1535",",,X","0.04",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0","44",",,0","19.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-01","8.50",",,W"," 0115",",,X","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0","44",",,0","16.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-02","13.20",",,W"," 2337",",,X","0.32",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0","45",",,0","21.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-03","18.12",",,W"," 1459",",,X","0.03",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0","41",",,0","30.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-04","10.74",",,W"," 1348",",,X","0.08",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0","40",",,0","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-05","4.92",",,W"," 1814",",,X","0.10",",,0,2400","0.0",",,0","0.0",",,0",,,"48",",,0","40",",,0","12.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-06","6.93",",,W"," 2043",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0","42",",,0","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-07","9.17",",,W"," 1740",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","43",",,0","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-08","4.47",",,W"," 1339",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","42",",,0","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-09","4.47",",,W"," 2320",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0","42",",,0","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-10","4.92",",,W"," 0026",",,X","0.18",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0","45",",,0","17.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-11","7.38",",,W"," 1805",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"62",",,0","46",",,0","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-12","6.71",",,W"," 2304",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"62",",,0","47",",,0","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-13","7.38",",,W"," 0029",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0","44",",,0","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-14","4.47",",,W"," 1421",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","48",",,0","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-15","3.58",",,W"," 2147",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"71",",,0","47",",,0","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-16","5.14",",,W"," 1314",",,X","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"71",",,0","53",",,0","13.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-17","5.14",",,W"," 2132",",,X","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"71",",,0","52",",,0","15.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-18","7.83",",,W"," 1741",",,X","0.14",",,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0","50",",,0","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-19","11.18",",,W"," 1939",",,X","0.26",",,0,2400","0.0",",,0","0.0",",,0",,,"68",",,0","46",",,0","30.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-20","12.53",",,W"," 0138",",,X","0.21",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0","44",",,0","23.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-21","5.59",",,W"," 1642",",,X","0.10",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0","45",",,0","16.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-22","7.16",",,W"," 2338",",,X","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0","45",",,0","17.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-23","9.17",",,W"," 0109",",,X","0.03",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","45",",,0","17.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-24","5.37",",,W"," 1502",",,X","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"62",",,0","42",",,0","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-25","3.58",",,W"," 1108",",,X","0.06",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0","50",",,0","13.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-26","5.14",",,W"," 1607",",,X","0.23",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","47",",,0","17.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-27","5.37",",,W"," 2358",",,X","0.11",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0","47",",,0","13.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-28","13.65",",,W"," 0906",",,X","0.45",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0","50",",,0","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-29","8.95",",,W"," 1327",",,X","0.06",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0","45",",,0","16.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-05-30","4.25",",,W"," 1318",",,X","0.11",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0","42",",,0","10.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
